timestamp,X,Y,Z
1568654723614,0.350751,2.658761,10.060435
1568654723623,0.312443,2.607286,9.800665
1568654723633,0.259771,2.539051,9.573215
1568654723642,0.311246,2.504335,9.362526
1568654723651,0.362722,2.446874,9.236830
1568654723661,0.401029,2.384625,9.142260
1568654723670,0.454898,2.337938,9.056067
1568654723680,0.529119,2.334347,9.018958
1568654723690,0.588974,2.387019,9.057265
1568654723699,0.581791,2.463634,9.075222
1568654723708,0.538695,2.535460,9.033323
1568654723718,0.521936,2.583344,8.997410
1568654723727,0.515950,2.651578,8.950723
1568654723736,0.560243,2.725799,8.921992
1568654723746,0.565032,2.780865,8.955511
1568654723755,0.556652,2.827552,9.015367
1568654723765,0.555455,2.870648,9.085996
1568654723775,0.574608,2.906561,9.142260
1568654723784,0.603339,2.932897,9.173384
1568654723793,0.658405,2.972401,9.174581
1568654723803,0.653617,3.080141,9.114726
1568654723813,0.653617,3.198653,9.136273
1568654723823,0.459687,3.295619,9.021352
1568654723832,0.490811,3.295619,9.021352
1568654723842,0.587777,3.368642,8.870518
1568654723851,0.517148,3.391387,8.723274
1568654723860,0.474052,3.469198,8.599973
1568654723870,0.496797,3.495534,8.560468
1568654723879,0.483629,3.436877,8.596381
1568654723890,0.562637,3.208230,8.732851
1568654723898,0.562637,3.208230,8.732851
1568654723908,0.659603,3.055001,8.686164
1568654723918,0.654814,2.882619,8.609550
1568654723928,0.641646,2.798822,8.372523
1568654723937,0.495600,2.766500,8.169016
1568654723947,0.477643,2.570175,7.965509
1568654723956,0.696713,2.345121,7.723695
1568654723966,0.910994,2.165555,7.633912
1568654723976,1.006762,2.331953,7.151481
1568654723985,0.909797,2.762909,7.747637
1568654723995,0.418985,2.233790,8.513782
1568654724005,-0.007183,1.622072,8.718486
1568654724014,-0.282516,1.189918,8.893262
1568654724023,-0.197522,1.027112,8.962694
1568654724032,0.063446,1.176750,9.145850
1568654724042,0.229843,1.490391,9.169792
1568654724052,0.227449,1.325191,9.394848
1568654724062,0.161609,1.029507,9.396045
1568654724071,-0.004788,0.702698,9.437943
1568654724081,-0.204704,0.241814,9.528923
1568654724090,-0.090980,0.086191,9.538500
1568654724099,-0.313640,0.246603,10.067618
1568654724109,-0.551863,0.556652,10.304645
1568654724118,-0.350751,0.749385,10.408792
1568654724127,-0.271742,0.732626,10.376471
1568654724137,-0.478840,0.798466,10.230424
1568654724147,-0.603339,0.872687,9.907207
1568654724157,-0.597353,0.707487,9.670180
1568654724166,-0.489614,0.579397,9.581595
1568654724176,-0.274136,0.828394,9.536105
1568654724185,-0.286107,0.958878,9.091981
1568654724195,-0.494403,1.149217,8.677784
1568654724204,-0.258574,1.133654,8.194156
1568654724214,-1.007959,1.142034,8.093599
1568654724223,-1.582567,1.388637,8.274361
1568654724232,-1.647211,1.492785,8.716091
1568654724242,-1.989582,1.705869,9.454702
1568654724251,-2.207454,2.080561,9.947908
1568654724260,-2.269703,2.494758,10.036493
1568654724270,-2.268506,2.768894,9.991004
1568654724279,-2.379837,2.845509,9.859323
1568654724288,-2.669535,2.766500,9.677363
1568654724298,-2.890999,2.633622,9.600749
1568654724307,-2.825158,2.413355,9.533711
1568654724317,-2.347515,2.037466,9.558850
1568654724326,-1.843535,1.594538,9.127894
1568654724336,-1.692701,1.279701,9.014170
1568654724345,-1.641225,0.835576,8.319851
1568654724355,-1.386243,0.604536,8.336611
1568654724365,-1.121683,0.543484,8.117541
1568654724374,-0.804452,0.688333,8.651448
1568654724384,-0.344765,0.721852,9.470264
1568654724394,0.217872,0.603339,10.017340
1568654724403,0.569820,0.606930,10.189722
1568654724413,0.641646,0.884658,9.856929
1568654724422,0.482432,1.272518,11.520899
1568654724432,0.090980,1.283292,12.816162
1568654724442,-0.028730,0.908600,12.461820
1568654724451,-0.178368,0.489614,11.377247
1568654724460,-0.402226,0.251391,10.596737
1568654724470,-0.560243,0.116119,10.295067
1568654724479,-0.733823,0.154426,10.141838
1568654724489,-0.919373,0.237026,10.028113
1568654724499,-1.110910,0.217872,9.964667
1568654724508,-1.243788,0.142455,10.243592
1568654724517,-1.273715,0.084994,10.690110
1568654724527,-1.183933,0.040701,10.759542
1568654724537,-0.966060,-0.031125,10.456676
1568654724547,-0.598550,-0.096965,10.382456
1568654724556,-0.192733,-0.167594,10.298658
1568654724566,0.026336,-0.197522,9.961076
1568654724575,0.238223,-0.256180,9.722853
1568654724584,0.420182,-0.310049,9.361329
1568654724593,0.511162,-0.317232,8.989030
1568654724603,0.472855,-0.240617,8.668207
1568654724613,0.335188,-0.160412,8.319851
1568654724622,0.023942,-0.063446,8.932767
1568654724632,-0.436942,-0.009577,10.334572
1568654724642,-0.906205,-0.092177,11.470620
1568654724651,-1.278504,-0.295684,11.761516
1568654724661,-1.496376,-0.508768,11.573571
1568654724670,-1.540669,-0.634463,11.060015
1568654724680,-1.490391,-0.763750,10.528502
1568654724689,-1.381454,-0.922965,10.047267
1568654724699,-1.206678,-1.042675,9.765948
1568654724709,-1.005565,-1.124078,9.834184
1568654724718,-0.761356,-1.090559,9.659407
1568654724728,-0.569820,-0.962469,9.460688
1568654724738,-0.472855,-0.784101,9.246407
1568654724747,-0.464475,-0.599748,8.888474
1568654724757,-0.440533,-0.503979,8.000225
1568654724767,-0.378284,-0.578200,6.457162
1568654724776,-0.439336,-0.803255,5.085284
1568654724785,-0.603339,-1.025915,4.492720
1568654724795,-0.530316,-1.094150,5.687426
1568654724804,-0.347159,-2.342726,22.165520
1568654724813,-0.368707,-2.080561,16.609774
1568654724822,-0.256180,-2.036268,13.886370
1568654724834,-0.201113,-1.697489,11.662156
1568654724851,-0.276530,-1.060631,10.066422
1568654724860,-0.316035,-1.183933,9.545682
1568654724870,-0.293290,-1.349133,9.629479
1568654724879,-0.274136,-1.370680,9.835381
1568654724888,-0.244209,-1.237802,9.842564
1568654724898,-0.215478,-1.090559,9.821015
1568654724907,-0.225055,-1.006762,9.759963
1568654724917,-0.268151,-0.990002,9.695320
1568654724927,-0.302867,-1.023521,9.733627
1568654724936,-0.331597,-1.066617,9.781511
1568654724946,-0.310049,-1.086968,9.807847
1568654724956,-0.306458,-1.119289,9.791088
1568654724965,-0.300472,-1.138443,9.758766
1568654724975,-0.277727,-1.175553,9.736021
1568654724984,-0.234632,-1.241394,9.713276
1568654724993,-0.198719,-1.278504,9.716867
1568654725003,-0.150835,-1.307234,9.759963
1568654725013,-0.096965,-1.325191,9.783905
1568654725022,-0.090980,-1.353921,9.761160
1568654725032,-0.126893,-1.399411,9.673772
1568654725042,-0.155623,-1.436521,9.562442
1568654725051,-0.158017,-1.430536,9.592369
1568654725061,-0.125696,-1.394622,9.719262
1568654725071,-0.107739,-1.352724,9.840169
1568654725080,-0.119710,-1.252167,9.878476
1568654725089,-0.147243,-1.229423,9.894038
1568654725099,-0.181959,-1.186327,9.819818
1568654725109,-0.210690,-1.168370,9.733627
1568654725118,-0.132878,-1.131260,9.807847
1568654725128,-0.039504,-1.115698,9.831789
1568654725137,0.013168,-1.085770,9.746795
1568654725146,0.033519,-1.013944,9.631873
1568654725155,-0.074220,-0.986411,9.488221
1568654725164,-0.074220,-1.007959,9.422380
1568654725174,-0.266953,-1.033098,9.488221
1568654725183,-0.417788,-1.033098,9.488221
1568654725193,-0.524330,-1.049857,9.516952
1568654725203,-0.520739,-1.077391,9.589975
1568654725213,-0.396240,-1.051055,9.697714
1568654725222,-0.216675,-1.018733,9.855731
1568654725231,-0.068235,-1.015141,10.017340
1568654725241,0.022745,-1.024718,10.079589
1568654725250,0.031125,-1.061828,10.086772
1568654725259,0.032322,-1.001973,10.012551
1568654725269,0.118513,-0.933739,9.933543
1568654725278,0.150835,-0.871489,9.827001
1568654725288,0.203507,-0.826000,9.695320
1568654725298,0.286107,-0.784101,9.615114
1568654725307,0.292093,-0.800860,9.616311
1568654725316,0.214281,-0.778116,9.707291
1568654725325,0.090980,-0.750582,9.761160
1568654725335,0.007183,-0.661997,9.792285
1568654725344,-0.016759,-0.586579,9.776723
1568654725354,-0.019154,-0.569820,9.761160
1568654725364,0.014365,-0.597353,9.801862
1568654725373,0.082600,-0.651223,9.920375
1568654725382,0.148441,-0.691924,9.919178
1568654725392,0.177171,-0.694318,9.801862
1568654725402,0.239420,-0.618901,9.659407
1568654725411,0.262165,-0.484826,9.422380
1568654725420,0.193930,-0.323217,9.105149
1568654725430,0.126893,-0.152032,8.850166
1568654725440,0.047884,0.016759,8.753201
1568654725449,-0.022745,0.094571,9.380483
1568654725459,-0.550666,-0.604536,12.138602
1568654725468,-0.981623,-0.820014,8.151060
1568654725477,-0.263362,-0.580594,11.945869
1568654725487,0.026336,-0.243011,8.641871
1568654725497,0.099359,-0.038307,10.402806
1568654725506,0.311246,0.015562,10.049662
1568654725516,0.494403,0.062249,9.952697
1568654725525,0.653617,0.083797,9.882068
1568654725534,0.756568,0.058658,9.871294
1568654725544,0.824802,0.040701,9.858126
1568654725553,0.909797,0.013168,9.847352
1568654725562,0.916979,-0.044293,9.834184
1568654725571,0.854730,-0.075417,9.844957
1568654725581,0.688333,-0.092177,9.825804
1568654725590,0.451307,-0.114922,9.836577
1568654725600,0.128090,-0.075417,9.828198
1568654725609,-0.081403,-0.021548,9.799467
1568654725618,-0.167594,0.010774,9.831789
1568654725628,-0.201113,0.029928,9.835381
1568654725637,-0.221464,0.034716,9.825804
1568654725646,-0.222661,0.028730,9.832987
1568654725656,-0.243011,0.034716,9.829395
1568654725665,-0.246603,0.037110,9.829395
1568654725674,-0.248997,0.031125,9.842564
1568654725684,-0.248997,0.027533,9.840169
1568654725694,-0.248997,0.043096,9.825804
1568654725703,-0.254982,0.038307,9.842564
1568654725712,-0.246603,0.044293,9.835381
1568654725722,-0.246603,0.038307,9.836577
1568654725731,-0.244209,0.031125,9.837775
1568654725741,-0.251391,0.044293,9.831789
1568654725750,-0.243011,0.038307,9.831789
1568654725760,-0.248997,0.035913,9.836577
1568654725769,-0.243011,0.034716,9.841366
1568654725780,-0.257377,0.041899,9.837775
1568654725788,-0.252588,0.037110,9.831789
1568654725798,-0.248997,0.035913,9.831789
1568654725808,-0.252588,0.031125,9.830592
1568654725818,-0.257377,0.037110,9.834184
1568654725827,-0.253785,0.037110,9.827001
1568654725837,-0.247800,0.041899,9.830592
1568654725847,-0.256180,0.047884,9.831789
1568654725856,-0.252588,0.058658,9.823410
1568654725866,-0.259771,0.041899,9.817424
1568654725875,-0.246603,0.043096,9.824607
1568654725885,-0.247800,0.047884,9.835381
1568654725894,-0.246603,0.041899,9.832987
1568654725904,-0.246603,0.043096,9.832987
1568654725913,-0.248997,0.040701,9.823410
1568654725923,-0.246603,0.031125,9.816227
1568654725933,-0.247800,0.034716,9.822212
1568654725943,-0.241814,0.044293,9.823410
1568654725952,-0.247800,0.045490,9.825804
1568654725962,-0.251391,0.049081,9.818622
1568654725971,-0.258574,0.044293,9.821015
1568654725981,-0.253785,0.033519,9.828198
1568654725991,-0.251391,0.029928,9.829395
1568654726001,-0.250194,0.029928,9.822212
1568654726011,-0.252588,0.041899,9.811439
1568654726020,-0.247800,0.046687,9.816227
1568654726030,-0.252588,0.038307,9.818622
1568654726039,-0.248997,0.045490,9.825804
1568654726049,-0.257377,0.049081,9.816227
1568654726058,-0.246603,0.038307,9.827001
1568654726068,-0.252588,0.038307,9.822212
1568654726077,-0.253785,0.035913,9.815030
1568654726087,-0.248997,0.027533,9.824607
1568654726096,-0.256180,0.037110,9.827001
1568654726106,-0.252588,0.040701,9.821015
1568654726115,-0.244209,0.047884,9.829395
1568654726124,-0.254982,0.046687,9.824607
1568654726134,-0.254982,0.041899,9.817424
1568654726143,-0.253785,0.037110,9.806650
1568654726152,-0.247800,0.032322,9.858126
1568654726161,-0.250194,0.051475,9.849746
1568654726170,-0.251391,0.050278,9.812635
1568654726179,-0.256180,0.049081,9.824607
1568654726189,-0.256180,0.046687,9.780313
1568654726199,-0.256180,0.038307,9.679757
1568654726209,-0.244209,0.040701,9.819818
1568654726218,-0.233435,0.043096,9.812635
1568654726228,-0.227449,0.035913,9.805453
1568654726237,-0.221464,0.032322,9.848549
1568654726246,-0.205901,0.038307,9.850943
1568654726255,-0.073023,0.100556,9.842564
1568654726264,0.058658,0.043096,9.856929
1568654726273,0.087388,0.125696,9.838972
1568654726283,-0.011971,0.125696,9.827001
1568654726292,-0.025139,0.138864,9.821015
1568654726302,0.089783,0.216675,9.807847
1568654726311,0.240617,0.266953,9.813833
1568654726321,0.276530,0.187945,9.821015
1568654726330,0.229843,0.047884,9.819818
1568654726340,0.137667,-0.058658,9.827001
1568654726349,0.004788,-0.063446,9.821015
1568654726358,-0.147243,-0.100556,9.819818
1568654726367,-0.192733,-0.026336,9.823410
1568654726377,-0.191536,0.083797,9.818622
1568654726386,-0.156820,0.126893,9.812635
1568654726395,-0.135272,0.084994,9.813833
1568654726404,-0.193930,0.002394,9.819818
1568654726413,-0.251391,0.049081,9.828198
1568654726422,-0.329203,0.068235,9.815030
1568654726432,-0.355539,0.025139,9.815030
1568654726441,-0.397437,-0.011971,9.823410
1568654726450,-0.430956,-0.011971,9.834184
1568654726460,-0.420182,-0.001197,9.841366
1568654726469,-0.391452,0.027533,9.828198
1568654726479,-0.366313,0.021548,9.821015
1568654726488,-0.298078,0.015562,9.818622
1568654726497,-0.339977,0.015562,9.822212
1568654726506,-0.339977,0.015562,9.828198
1568654726515,-0.398635,0.015562,9.828198
1568654726525,-0.441730,-0.019154,9.815030
1568654726535,-0.458490,-0.037110,9.821015
1568654726544,-0.451307,-0.026336,9.821015
1568654726553,-0.448913,-0.011971,9.823410
1568654726562,-0.386664,0.002394,9.822212
1568654726572,-0.317232,0.009577,9.825804
1568654726581,-0.243011,0.031125,9.821015
1568654726591,-0.205901,0.055067,9.816227
1568654726600,-0.173580,0.064643,9.812635
1568654726610,-0.120907,0.049081,9.804255
1568654726619,-0.068235,0.065841,9.807847
1568654726629,0.039504,0.082600,9.822212
1568654726638,0.023942,0.062249,9.816227
1568654726648,-0.080206,0.027533,9.821015
1568654726658,-0.195127,-0.005986,9.819818
1568654726668,-0.301669,-0.038307,9.830592
1568654726677,-0.401029,-0.033519,9.822212
1568654726687,-0.472855,-0.015562,9.827001
1568654726697,-0.544681,-0.008380,9.825804
1568654726706,-0.586579,-0.021548,9.831789
1568654726715,-0.414197,-0.007183,9.837775
1568654726725,-0.304064,0.007183,9.846154
1568654726734,-0.244209,0.019154,9.838972
1568654726744,-0.220267,0.022745,9.832987
1568654726754,-0.203507,0.019154,9.825804
1568654726764,-0.195127,0.022745,9.823410
1568654726773,-0.196325,0.035913,9.828198
1568654726782,-0.197522,0.029928,9.829395
1568654726792,-0.190339,0.023942,9.834184
1568654726801,-0.189142,0.027533,9.840169
1568654726811,-0.197522,0.027533,9.836577
1568654726820,-0.204704,0.026336,9.828198
1568654726830,-0.202310,0.027533,9.838972
1568654726839,-0.207098,0.028730,9.811439
1568654726849,-0.201113,0.043096,9.800665
1568654726859,-0.207098,0.041899,9.803059
1568654726868,-0.202310,0.046687,9.806650
1568654726877,-0.211887,0.041899,9.807847
1568654726887,-0.208296,0.044293,9.821015
1568654726897,-0.203507,0.044293,9.825804
1568654726907,-0.202310,0.046687,9.822212
1568654726916,-0.205901,0.034716,9.819818
1568654726925,-0.203507,0.034716,9.812635
1568654726934,-0.203507,0.039504,9.810242
1568654726944,-0.199916,0.038307,9.812635
1568654726954,-0.184354,0.057461,9.805453
1568654726963,-0.161609,0.079009,9.806650
1568654726972,-0.190339,0.022745,9.805453
1568654726981,-0.203507,0.013168,9.813833
1568654726990,-0.202310,0.011971,9.816227
1568654726999,-0.198719,0.026336,9.816227
1568654727009,-0.203507,0.032322,9.811439
1568654727019,-0.207098,0.023942,9.803059
1568654727028,-0.202310,0.026336,9.811439
1568654727038,-0.193930,0.047884,9.816227
1568654727048,-0.084994,0.125696,9.824607
1568654727057,-0.101754,0.147243,9.834184
1568654727066,-0.198719,0.061052,9.830592
1568654727076,-0.272939,-0.039504,9.823410
1568654727085,-0.283713,-0.039504,9.825804
1568654727094,-0.250194,-0.008380,9.821015
1568654727104,-0.219069,0.013168,9.810242
1568654727114,-0.210690,0.034716,9.811439
1568654727123,-0.201113,0.025139,9.813833
1568654727133,-0.195127,0.029928,9.817424
1568654727143,-0.197522,0.026336,9.824607
1568654727152,-0.192733,0.029928,9.831789
1568654727162,-0.199916,0.038307,9.828198
1568654727171,-0.197522,0.040701,9.823410
1568654727180,-0.203507,0.037110,9.823410
1568654727189,-0.202310,0.043096,9.818622
1568654727199,-0.205901,0.038307,9.827001
1568654727209,-0.192733,0.037110,9.823410
1568654727218,-0.195127,0.034716,9.819818
1568654727228,-0.196325,0.029928,9.817424
1568654727237,-0.190339,0.031125,9.815030
1568654727247,-0.190339,0.029928,9.823410
1568654727256,-0.197522,0.029928,9.825804
1568654727266,-0.195127,0.034716,9.823410
1568654727276,-0.196325,0.035913,9.815030
1568654727286,-0.201113,0.031125,9.832987
1568654727295,-0.192733,0.033519,9.828198
1568654727305,-0.195127,0.028730,9.824607
1568654727314,-0.193930,0.022745,9.828198
1568654727324,-0.198719,0.021548,9.836577
1568654727334,-0.185551,0.035913,9.834184
1568654727343,-0.189142,0.041899,9.830592
1568654727353,-0.197522,0.033519,9.818622
1568654727363,-0.209493,0.033519,9.828198
1568654727372,-0.207098,0.037110,9.823410
1568654727381,-0.195127,0.044293,9.817424
1568654727391,-0.197522,0.033519,9.825804
1568654727401,-0.198719,0.037110,9.827001
1568654727410,-0.198719,0.047884,9.810242
1568654727420,-0.192733,0.049081,9.813833
1568654727429,-0.195127,0.041899,9.801862
1568654727438,-0.192733,0.041899,9.821015
1568654727448,-0.193930,0.041899,9.827001
1568654727457,-0.193930,0.039504,9.831789
1568654727467,-0.198719,0.037110,9.834184
1568654727477,-0.204704,0.035913,9.822212
1568654727486,-0.193930,0.033519,9.830592
1568654727495,-0.191536,0.034716,9.822212
1568654727505,-0.191536,0.033519,9.819818
1568654727514,-0.189142,0.039504,9.823410
1568654727523,-0.192733,0.034716,9.818622
1568654727532,-0.196325,0.038307,9.827001
1568654727542,-0.201113,0.034716,9.842564
1568654727551,-0.201113,0.028730,9.838972
1568654727561,-0.192733,0.029928,9.842564
1568654727571,-0.192733,0.035913,9.829395
1568654727580,-0.192733,0.031125,9.843760
1568654727589,-0.195127,0.027533,9.832987
1568654727599,-0.185551,0.026336,9.823410
1568654727608,-0.183156,0.033519,9.835381
1568654727618,-0.198719,0.035913,9.827001
1568654727628,-0.199916,0.031125,9.830592
1568654727637,-0.197522,0.040701,9.838972
1568654727646,-0.192733,0.040701,9.847352
1568654727656,-0.192733,0.035913,9.825804
1568654727665,-0.198719,0.043096,9.824607
1568654727674,-0.201113,0.040701,9.835381
1568654727683,-0.197522,0.035913,9.832987
1568654727692,-0.209493,0.034716,9.822212
1568654727702,-0.211887,0.035913,9.827001
1568654727711,-0.215478,0.037110,9.800665
1568654727720,-0.205901,0.029928,9.817424
1568654727730,-0.205901,0.031125,9.819818
1568654727739,-0.203507,0.039504,9.824607
1568654727748,-0.199916,0.037110,9.810242
1568654727758,-0.199916,0.043096,9.822212
1568654727767,-0.193930,0.041899,9.838972
1568654727776,-0.190339,0.038307,9.843760
1568654727786,-0.189142,0.026336,9.842564
1568654727796,-0.190339,0.033519,9.836577
1568654727805,-0.193930,0.029928,9.830592
1568654727815,-0.192733,0.022745,9.828198
1568654727825,-0.195127,0.029928,9.830592
1568654727834,-0.195127,0.029928,9.822212
1568654727844,-0.192733,0.031125,9.825804
1568654727853,-0.191536,0.031125,9.825804
1568654727863,-0.202310,0.029928,9.823410
1568654727872,-0.199916,0.033519,9.822212
1568654727882,-0.192733,0.050278,9.824607
1568654727891,-0.184354,0.040701,9.807847
1568654727901,-0.190339,0.032322,9.816227
1568654727911,-0.178368,0.026336,9.844957
1568654727921,-0.187945,0.033519,9.836577
1568654727930,-0.193930,0.033519,9.829395
1568654727940,-0.196325,0.032322,9.812635
1568654727949,-0.187945,0.029928,9.813833
1568654727959,-0.187945,0.033519,9.815030
1568654727968,-0.198719,0.034716,9.810242
1568654727977,-0.189142,0.034716,9.816227
1568654727987,-0.187945,0.034716,9.830592
1568654727996,-0.183156,0.037110,9.844957
1568654728006,-0.187945,0.031125,9.834184
1568654728016,-0.190339,0.026336,9.832987
1568654728025,-0.195127,0.026336,9.824607
1568654728034,-0.196325,0.027533,9.822212
1568654728043,-0.195127,0.022745,9.829395
1568654728053,-0.198719,0.026336,9.828198
1568654728062,-0.187945,0.038307,9.830592
1568654728071,-0.190339,0.046687,9.830592
1568654728081,-0.189142,0.049081,9.825804
1568654728090,-0.196325,0.044293,9.821015
1568654728100,-0.195127,0.031125,9.813833
1568654728110,-0.198719,0.037110,9.818622
1568654728119,-0.199916,0.035913,9.825804
1568654728128,-0.199916,0.034716,9.815030
1568654728137,-0.198719,0.028730,9.822212
1568654728146,-0.203507,0.022745,9.825804
1568654728156,-0.193930,0.031125,9.821015
1568654728165,-0.191536,0.025139,9.819818
1568654728174,-0.189142,0.033519,9.828198
1568654728183,-0.197522,0.029928,9.832987
1568654728193,-0.183156,0.021548,9.835381
1568654728203,-0.185551,0.033519,9.838972
1568654728212,-0.190339,0.026336,9.842564
1568654728221,-0.187945,0.023942,9.827001
1568654728231,-0.187945,0.023942,9.825804
1568654728240,-0.192733,0.031125,9.831789
1568654728250,-0.196325,0.034716,9.829395
1568654728259,-0.190339,0.039504,9.832987
1568654728269,-0.186748,0.039504,9.815030
1568654728278,-0.184354,0.041899,9.831789
1568654728287,-0.183156,0.041899,9.830592
1568654728297,-0.183156,0.035913,9.828198
1568654728306,-0.181959,0.043096,9.829395
1568654728315,-0.191536,0.039504,9.819818
1568654728325,-0.195127,0.028730,9.819818
1568654728334,-0.193930,0.037110,9.824607
1568654728344,-0.189142,0.032322,9.836577
1568654728354,-0.192733,0.032322,9.825804
1568654728363,-0.196325,0.028730,9.816227
1568654728373,-0.190339,0.034716,9.830592
1568654728382,-0.189142,0.034716,9.822212
1568654728392,-0.192733,0.023942,9.827001
1568654728401,-0.192733,0.026336,9.824607
1568654728411,-0.193930,0.029928,9.818622
1568654728420,-0.195127,0.031125,9.792285
1568654728430,-0.190339,0.027533,9.818622
1568654728440,-0.191536,0.039504,9.819818
1568654728449,-0.190339,0.040701,9.822212
1568654728459,-0.192733,0.034716,9.827001
1568654728468,-0.181959,0.029928,9.823410
1568654728477,-0.181959,0.035913,9.823410
1568654728487,-0.183156,0.037110,9.829395
1568654728497,-0.191536,0.026336,9.821015
1568654728506,-0.191536,0.023942,9.830592
1568654728515,-0.192733,0.026336,9.835381
1568654728524,-0.191536,0.034716,9.821015
1568654728534,-0.192733,0.034716,9.825804
1568654728543,-0.190339,0.038307,9.823410
1568654728552,-0.183156,0.038307,9.824607
1568654728562,-0.187945,0.028730,9.823410
1568654728571,-0.190339,0.039504,9.828198
1568654728581,-0.196325,0.037110,9.831789
1568654728590,-0.204704,0.034716,9.803059
1568654728599,-0.208296,0.027533,9.812635
1568654728608,-0.198719,0.029928,9.816227
1568654728618,-0.204704,0.019154,9.821015
1568654728627,-0.202310,0.028730,9.825804
1568654728637,-0.196325,0.029928,9.818622
1568654728647,-0.191536,0.026336,9.822212
1568654728657,-0.185551,0.025139,9.837775
1568654728666,-0.192733,0.034716,9.822212
1568654728676,-0.187945,0.037110,9.819818
1568654728685,-0.196325,0.037110,9.818622
1568654728694,-0.190339,0.033519,9.819818
1568654728704,-0.183156,0.038307,9.818622
1568654728713,-0.179565,0.040701,9.821015
1568654728722,-0.177171,0.035913,9.821015
1568654728732,-0.180762,0.033519,9.828198
1568654728741,-0.175974,0.044293,9.825804
1568654728751,-0.186748,0.041899,9.819818
1568654728761,-0.191536,0.043096,9.818622
1568654728770,-0.197522,0.038307,9.825804
1568654728779,-0.190339,0.038307,9.828198
1568654728789,-0.178368,0.032322,9.816227
1568654728798,-0.178368,0.033519,9.829395
1568654728807,-0.178368,0.035913,9.824607
1568654728817,-0.186748,0.039504,9.848549
1568654728826,-0.185551,0.037110,9.831789
1568654728836,-0.178368,0.037110,9.827001
1568654728846,-0.181959,0.033519,9.825804
1568654728855,-0.185551,0.037110,9.827001
1568654728865,-0.193930,0.019154,9.825804
1568654728874,-0.197522,0.029928,9.827001
1568654728884,-0.183156,0.034716,9.828198
1568654728893,-0.181959,0.031125,9.823410
1568654728902,-0.181959,0.031125,9.825804
1568654728911,-0.181959,0.033519,9.836577
1568654728920,-0.185551,0.035913,9.830592
1568654728930,-0.185551,0.032322,9.807847
1568654728939,-0.185551,0.026336,9.805453
1568654728948,-0.189142,0.034716,9.807847
1568654728958,-0.197522,0.033519,9.822212
1568654728967,-0.197522,0.026336,9.822212
1568654728977,-0.195127,0.026336,9.823410
1568654728986,-0.190339,0.032322,9.829395
1568654728995,-0.193930,0.032322,9.830592
1568654729005,-0.191536,0.031125,9.825804
1568654729014,-0.193930,0.034716,9.832987
1568654729024,-0.191536,0.037110,9.831789
1568654729033,-0.191536,0.034716,9.828198
1568654729043,-0.192733,0.039504,9.832987
1568654729052,-0.190339,0.033519,9.831789
1568654729062,-0.196325,0.034716,9.824607
1568654729071,-0.205901,0.040701,9.816227
1568654729080,-0.192733,0.038307,9.818622
1568654729090,-0.175974,0.032322,9.818622
1568654729099,-0.189142,0.028730,9.810242
1568654729109,-0.190339,0.031125,9.815030
1568654729118,-0.185551,0.034716,9.816227
1568654729128,-0.189142,0.033519,9.822212
1568654729137,-0.187945,0.032322,9.827001
1568654729147,-0.189142,0.039504,9.822212
1568654729157,-0.181959,0.021548,9.821015
1568654729166,-0.181959,0.021548,9.821015
1568654729176,-0.179565,0.033519,9.829395
1568654729185,-0.181959,0.039504,9.829395
1568654729195,-0.179565,0.038307,9.823410
1568654729204,-0.183156,0.051475,9.816227
1568654729214,-0.184354,0.041899,9.823410
1568654729223,-0.191536,0.039504,9.829395
1568654729232,-0.187945,0.038307,9.830592
1568654729242,-0.186748,0.034716,9.827001
1568654729251,-0.187945,0.025139,9.823410
1568654729260,-0.180762,0.029928,9.830592
1568654729270,-0.181959,0.047884,9.829395
1568654729280,-0.177171,0.039504,9.837775
1568654729289,-0.183156,0.043096,9.841366
1568654729299,-0.186748,0.033519,9.837775
1568654729308,-0.184354,0.023942,9.831789
1568654729317,-0.184354,0.031125,9.827001
1568654729327,-0.183156,0.031125,9.824607
1568654729336,-0.179565,0.033519,9.818622
1568654729345,-0.177171,0.039504,9.823410
1568654729355,-0.184354,0.033519,9.807847
1568654729364,-0.187945,0.034716,9.810242
1568654729373,-0.181959,0.055067,9.813833
1568654729382,-0.184354,0.046687,9.827001
1568654729391,-0.183156,0.032322,9.829395
1568654729401,-0.190339,0.029928,9.828198
1568654729410,-0.192733,0.035913,9.830592
1568654729420,-0.196325,0.029928,9.831789
1568654729430,-0.193930,0.029928,9.827001
1568654729439,-0.183156,0.035913,9.825804
1568654729448,-0.183156,0.034716,9.821015
1568654729458,-0.185551,0.038307,9.818622
1568654729467,-0.180762,0.046687,9.828198
1568654729477,-0.180762,0.035913,9.832987
1568654729486,-0.181959,0.033519,9.824607
1568654729496,-0.179565,0.026336,9.825804
1568654729505,-0.177171,0.028730,9.822212
1568654729514,-0.177171,0.032322,9.821015
1568654729524,-0.167594,0.027533,9.817424
1568654729534,-0.169988,0.027533,9.799467
1568654729543,-0.169988,0.035913,9.813833
1568654729552,-0.153229,0.034716,9.819818
1568654729562,-0.144849,0.037110,9.837775
1568654729572,-0.134075,0.041899,9.840169
1568654729581,-0.118513,0.041899,9.838972
1568654729591,-0.094571,0.038307,9.847352
1568654729601,-0.086191,0.038307,9.860519
1568654729611,0.013168,0.069432,9.849746
1568654729620,0.136469,0.108936,9.872491
