"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.009990000E0,-6.145305000E-3,-2.274250984E-2,4.711603373E-2,5.267738758E-2
3.020007000E0,-3.701843554E-3,-1.357953157E-2,3.133738413E-3,1.441969625E-2
3.029863000E0,-4.312708974E-3,-1.296866592E-2,-5.314536393E-4,1.367728765E-2
3.039914000E0,-4.923574626E-3,-1.785558835E-2,7.941201329E-5,1.852214698E-2
3.050056000E0,-3.701843554E-3,-1.419039723E-2,1.912007108E-3,1.478941481E-2
3.059936000E0,-6.145305000E-3,-2.518597245E-2,4.039651901E-2,4.799975760E-2
3.070027000E0,-6.145305000E-3,-3.129462153E-2,1.411892921E-1,1.447464483E-1
3.080076000E0,-1.258382807E-3,-2.274250984E-2,2.596971393E-1,2.606940917E-1
3.089901000E0,7.904595695E-3,4.703681916E-4,3.470508754E-1,3.471412018E-1
3.099983000E0,1.523497887E-2,2.612670884E-2,3.665985763E-1,3.678440235E-1
3.109893000E0,1.218065247E-2,2.307238244E-2,3.128424287E-1,3.139284764E-1
3.119901000E0,7.904595695E-3,1.207680814E-2,2.096062005E-1,2.101025730E-1
3.129997000E0,1.185078290E-3,-4.416553304E-3,1.014830396E-1,1.015860112E-1
3.139934000E0,-6.475173868E-4,-7.470878772E-3,5.200295895E-2,5.254085123E-2
3.150054000E0,4.850269761E-3,1.207680814E-2,3.612045944E-2,3.839351510E-2
3.160134000E0,1.795943594E-3,3.524694592E-3,1.046412066E-2,1.118689888E-2
3.169905000E0,5.742129870E-4,2.302964218E-3,7.941201329E-5,2.374799152E-3
3.180129000E0,-1.869247993E-3,-5.638283677E-3,-5.314536393E-4,5.963788549E-3
3.189985000E0,-6.145305000E-3,-2.335337549E-2,7.941201329E-5,2.414852432E-2
3.199955000E0,3.017673967E-3,1.024421211E-2,1.290758140E-2,1.675278770E-2
3.209913000E0,-7.367035374E-3,-2.885116264E-2,4.345083982E-2,5.267483533E-2
3.219897000E0,-7.367035374E-3,-3.068375960E-2,1.474017836E-2,3.482871188E-2
3.229942000E0,6.072000600E-3,1.268767379E-2,7.941201329E-5,1.406600739E-2
3.239933000E0,-1.258382807E-3,-1.113607083E-2,6.902776659E-4,1.122818258E-2
3.250001000E0,-3.701843554E-3,-1.724472269E-2,-5.314536393E-4,1.764558158E-2
3.259941000E0,-3.665219992E-5,-8.081744425E-3,-6.029240787E-3,1.008303926E-2
3.269894000E0,-8.588765748E-3,-3.801413998E-2,-5.550932884E-2,6.782423847E-2
3.279911000E0,-7.977901027E-3,-3.007289395E-2,-1.550803483E-1,1.581706049E-1
3.289940000E0,3.628539387E-3,1.757459529E-2,-1.984517872E-1,1.992614979E-1
3.299949000E0,-6.145305000E-3,-5.634009838E-2,-1.587455422E-1,1.685589470E-1
3.309914000E0,-6.756169721E-3,-6.733567268E-2,-1.300348788E-1,1.465906148E-1
3.319885000E0,-4.312708974E-3,-7.527691871E-2,-1.196501777E-1,1.414262315E-1
3.330015000E0,-1.347568724E-2,-1.113179699E-1,-4.878980666E-2,1.222854439E-1
3.339925000E0,-3.701843554E-3,-7.772038132E-2,1.840536855E-2,7.995573094E-2
3.350057000E0,-9.810496122E-3,-9.421374649E-2,3.306613117E-2,1.003286843E-1
3.359925000E0,-1.258382807E-3,-7.222259790E-2,-5.314536393E-4,7.223551493E-2
3.370025000E0,-3.701843554E-3,-8.810508996E-2,-5.917451531E-2,1.061971458E-1
3.379974000E0,-3.701843554E-3,-9.360288084E-2,-7.139182091E-2,1.177794339E-1
3.389870000E0,-1.869247993E-3,-8.199644089E-2,-5.245500058E-2,9.735726728E-2
3.399902000E0,6.682865322E-3,-1.155940294E-1,-6.589403749E-2,1.332241138E-1
3.409880000E0,4.516737536E-2,-1.296439320E-1,-5.550932884E-2,1.480841872E-1
3.420013000E0,2.449203134E-1,-9.421374649E-2,-4.329202324E-2,2.659631350E-1
3.429872000E0,3.457130790E-1,-4.717712104E-2,-4.390288517E-2,3.516684192E-1
3.439940000E0,4.330668151E-1,-2.762943134E-2,-6.833749264E-2,4.392951909E-1
3.449921000E0,5.375248194E-1,-1.113607083E-2,-1.257588267E-1,5.521523576E-1
3.459973000E0,6.719151735E-1,1.390940417E-2,-1.905105412E-1,6.985397185E-1
3.470164000E0,8.148576021E-1,4.017661139E-2,-2.186103463E-1,8.446286494E-1
3.480121000E0,9.400849938E-1,8.354803920E-2,-2.125016898E-1,9.674177167E-1
3.490056000E0,1.035990834E0,1.629605293E-1,-1.770714968E-1,1.063572968E0
3.500011000E0,1.087914348E0,1.806756109E-1,-1.611890048E-1,1.114532727E0
3.510101000E0,1.094022989E0,2.014450282E-1,-1.581346840E-1,1.123598228E0
3.519935000E0,1.053095102E0,2.008341700E-1,-1.483608335E-1,1.082291363E0
3.529980000E0,9.510805607E-1,1.739560962E-1,-1.300348788E-1,9.755634403E-1
3.540193000E0,7.873686552E-1,1.232542843E-1,-1.007133573E-1,8.032958348E-1
3.549994000E0,5.454660654E-1,-8.081744425E-3,-4.817894101E-2,5.476492979E-1
3.559995000E0,2.876808643E-1,-1.137614325E-1,3.978565335E-2,3.119051802E-1
3.570114000E0,6.227160245E-2,-2.365453392E-1,1.344697773E-1,2.791300253E-1
3.580267000E0,-1.215988398E-1,-2.976318598E-1,2.254886925E-1,3.927036443E-1
3.589934000E0,-2.712608278E-1,-3.361163735E-1,2.939055860E-1,5.224338683E-1
3.599900000E0,-3.763296604E-1,-3.855964541E-1,3.348335624E-1,6.343675222E-1
3.609874000E0,-3.427320719E-1,-3.544423282E-1,3.366661668E-1,5.970249115E-1
3.619879000E0,-1.319835484E-1,-2.267715037E-1,2.346516848E-1,3.520033879E-1
3.630059000E0,1.465710104E-1,-2.243280411E-1,1.100351587E-1,2.896789037E-1
3.639914000E0,3.060068190E-1,-3.293968737E-1,1.840536855E-2,4.499791454E-1
3.649912000E0,3.646498919E-1,-5.670234561E-1,-9.888076037E-2,6.813681444E-1
3.659906000E0,3.945823014E-1,-5.957341194E-1,-4.390288517E-2,7.159062766E-1
3.669845000E0,4.471167028E-1,-5.572496057E-1,3.856392205E-2,7.154911914E-1
3.679948000E0,4.892663956E-1,-5.340366960E-1,7.704842836E-2,7.283634112E-1
3.689888000E0,5.143119097E-1,-5.108238459E-1,7.399410754E-2,7.286514049E-1
3.699904000E0,5.430225730E-1,-4.582894444E-1,5.200295895E-2,7.124654640E-1
3.709905000E0,5.925026536E-1,-3.574966788E-1,9.242391214E-3,6.920611907E-1
3.719975000E0,6.468696594E-1,-2.945775390E-1,-5.314536393E-4,7.107858786E-1
3.729845000E0,6.884084940E-1,-3.440576196E-1,3.550959378E-2,7.704173099E-1
3.739928000E0,7.403320670E-1,-4.448503852E-1,4.955949634E-2,8.651240248E-1
3.749859000E0,8.020294309E-1,-5.224303007E-1,6.849631667E-2,9.596230367E-1
3.759995000E0,8.631159663E-1,-5.884037018E-1,7.521583140E-2,1.047303924E0
3.769959000E0,9.211481810E-1,-6.012318730E-1,6.483112276E-2,1.101905990E0
3.779938000E0,9.883433580E-1,-5.774081349E-1,5.933333933E-2,1.146186369E0
3.789919000E0,1.051262498E0,-5.816842318E-1,2.023796551E-2,1.201631791E0
3.799968000E0,1.099520802E0,-6.091731191E-1,-4.196645692E-3,1.257002584E0
3.809893000E0,1.097077370E0,-6.494902372E-1,-1.030529756E-2,1.274959812E0
3.820220000E0,1.076307893E0,-6.763682961E-1,-8.472701535E-3,1.271213805E0
3.830056000E0,1.054316759E0,-6.775900722E-1,8.020659909E-3,1.253306214E0
3.839942000E0,1.039045215E0,-6.678162217E-1,-1.458135433E-2,1.235235233E0
3.849946000E0,1.050040722E0,-6.268882155E-1,-3.657250106E-2,1.223483510E0
3.860168000E0,1.097688198E0,-6.012318730E-1,-6.039624661E-2,1.253015104E0
3.869932000E0,1.160607338E0,-6.000101566E-1,-9.399383515E-2,1.309907028E0
3.879977000E0,1.331038713E0,-6.238338947E-1,-2.186103463E-1,1.486143758E0
3.890016000E0,1.407396913E0,-6.452142000E-1,-2.864163816E-1,1.574516363E0
3.899968000E0,1.443437934E0,-6.873639226E-1,-3.743809760E-1,1.641993711E0
3.909952000E0,1.452600956E0,-6.788117886E-1,-4.415761530E-1,1.663076811E0
3.919965000E0,1.473981261E0,-5.676342845E-1,-4.366892278E-1,1.638757737E0
3.929927000E0,1.518574357E0,-4.253027141E-1,-3.945395350E-1,1.625611245E0
3.939936000E0,1.547895908E0,-3.410032988E-1,-3.401725292E-1,1.621105284E0
3.949897000E0,1.565611005E0,-3.141252398E-1,-2.552622557E-1,1.617087290E0
3.959988000E0,1.595543385E0,-4.136962593E-1,-1.837910265E-1,1.658518142E0
3.969892000E0,1.596154213E0,-5.089912415E-1,-2.717556059E-1,1.697242312E0
3.979939000E0,1.583326101E0,-5.548061132E-1,-4.996083677E-1,1.750525603E0
3.989834000E0,1.560113192E0,-5.743538141E-1,-6.541572809E-1,1.786548970E0
3.999834000E0,1.575384855E0,-5.297606587E-1,-7.689999342E-1,1.831350512E0
4.009996000E0,1.637693048E0,-4.735610485E-1,-8.520776033E-1,1.905868523E0
4.019838000E0,1.736653209E0,-4.320222139E-1,-8.288646936E-1,1.972213031E0
4.029814000E0,1.844776392E0,-4.149180055E-1,-7.934345603E-1,2.050584134E0
4.039842000E0,1.878373981E0,-4.772262573E-1,-8.508558869E-1,2.116598557E0
4.049885000E0,1.908306360E0,-5.034934282E-1,-9.033902884E-1,2.170542054E0
4.059839000E0,1.948012590E0,-3.397815824E-1,-9.828027487E-1,2.208190621E0
4.069850000E0,1.949234366E0,-7.161173224E-2,-1.074432492E0,2.226892013E0
4.079836000E0,1.992605805E0,1.153130382E-1,-1.106197596E0,2.281983373E0
4.089915000E0,2.020705700E0,3.089573085E-1,-1.062826157E0,2.303976038E0
4.099858000E0,1.995660186E0,4.506780505E-1,-1.031061172E0,2.291038503E0
4.109892000E0,1.999325275E0,3.340027928E-1,-9.198836684E-1,2.225993124E0
4.119875000E0,2.001157761E0,2.185492665E-1,-8.893404007E-1,2.200754987E0
4.129880000E0,2.040864229E0,6.400035322E-2,-8.685709834E-1,2.218927309E0
4.139957000E0,2.127607107E0,-1.473590136E-1,-8.245886564E-1,2.286563608E0
4.149883000E0,2.213738918E0,-2.096672803E-1,-7.268502116E-1,2.339425484E0
4.159980000E0,2.315142632E0,-2.646451592E-1,-6.517137885E-1,2.419639090E0
4.169877000E0,2.404329062E0,-3.892616630E-1,-6.144509912E-1,2.511946038E0
4.179976000E0,2.442202568E0,-4.216375053E-1,-6.022337079E-1,2.550454275E0
4.189855000E0,2.469080687E0,-2.866362929E-1,-6.608767509E-1,2.572018251E0
4.199867000E0,2.475800276E0,4.384180158E-2,-7.757194638E-1,2.594850631E0
4.210022000E0,2.486795902E0,4.054740369E-1,-8.856751919E-1,2.670764610E0
4.219898000E0,2.484352350E0,6.821959615E-1,-9.058337212E-1,2.730921577E0
4.229933000E0,2.466026306E0,8.605686426E-1,-8.435254693E-1,2.744703873E0
4.239945000E0,2.466637135E0,9.314290285E-1,-7.512848377E-1,2.741584888E0
4.249875000E0,2.426930904E0,7.481694221E-1,-7.158546448E-1,2.638597918E0
4.259878000E0,2.423876762E0,5.777380466E-1,-6.297226548E-1,2.570118758E0
4.270011000E0,2.378672600E0,3.669895232E-1,-5.484775901E-1,2.468520268E0
4.279958000E0,2.331635952E0,1.482997537E-1,-4.806715250E-1,2.385280727E0
4.289901000E0,2.333468676E0,-9.177028388E-2,-3.835439682E-1,2.366559490E0
4.300091000E0,2.285821199E0,-2.786950469E-1,-3.206248283E-1,2.324962315E0
4.309979000E0,2.214960814E0,-2.548713088E-1,-2.888598442E-1,2.248210577E0
4.320001000E0,2.175254583E0,-1.479698867E-1,-2.540405393E-1,2.195031705E0
4.329975000E0,2.183806658E0,7.927198708E-2,-8.971778303E-2,2.187085926E0
4.339990000E0,2.170978546E0,2.796357870E-1,-8.472701535E-3,2.188930288E0
4.349912000E0,2.142878771E0,4.867191017E-1,4.711603373E-2,2.197963792E0
4.360001000E0,2.131272316E0,6.974676251E-1,1.082025543E-1,2.245103687E0
4.369904000E0,2.169145823E0,9.436463118E-1,1.436327547E-1,2.369871796E0
4.379938000E0,2.249169111E0,1.182494640E0,1.314154416E-1,2.544469549E0
4.389973000E0,2.338966370E0,1.275346160E0,9.598525614E-2,2.665799069E0
4.400207000E0,2.397609472E0,1.122629881E0,-8.472701535E-3,2.647432873E0
4.410039000E0,2.442813396E0,9.790765047E-1,-1.459173709E-1,2.635757950E0
4.420457000E0,2.450143814E0,8.666772842E-1,-2.454884052E-1,2.610478650E0
4.429981000E0,2.444035292E0,6.632591486E-1,-2.906924486E-1,2.549063221E0
4.440150000E0,2.456252575E0,4.824430346E-1,-2.809185982E-1,2.518897229E0
4.450081000E0,2.458695889E0,3.382788599E-1,-2.406014949E-1,2.493492959E0
4.459983000E0,2.431206942E0,3.413331807E-1,-1.514151692E-1,2.459715855E0
4.469878000E0,2.386613846E0,4.396824837E-1,-6.029240787E-3,2.426784434E0
4.479940000E0,2.398831129E0,6.883046627E-1,1.906693727E-1,2.502900099E0
4.489986000E0,2.456252575E0,1.114688635E0,4.185221195E-1,2.729627855E0
4.499903000E0,2.488017559E0,1.305278540E0,6.182750463E-1,2.876846793E0
4.509873000E0,2.381726980E0,9.595288038E-1,7.013527155E-1,2.661806636E0
4.520087000E0,2.139213562E0,4.134152830E-1,6.329358220E-1,2.268866372E0
4.529971000E0,1.990162373E0,1.922820508E-1,5.553559065E-1,2.075123813E0
4.539983000E0,1.888147831E0,-6.550307572E-2,5.015997887E-1,1.954736615E0
4.549886000E0,1.727490306E0,-4.705067277E-1,4.374589324E-1,1.843086991E0
4.559883000E0,1.349364758E0,-5.902363062E-1,2.028866857E-1,1.486716904E0
4.569872000E0,1.127009749E0,-5.468648672E-1,8.254621923E-2,1.255398756E0
4.579926000E0,9.083200097E-1,-3.996463716E-1,-1.213789359E-2,9.924262143E-1
4.589907000E0,6.670282483E-1,-2.597582340E-1,-8.177652955E-2,7.204779143E-1
4.600012000E0,4.330668151E-1,-1.534676701E-1,-1.092654690E-1,4.722691339E-1
4.610145000E0,2.052140683E-1,-3.862500563E-2,-9.093951434E-2,2.277601812E-1
4.619997000E0,3.628539387E-3,-1.968818530E-2,-5.489846319E-2,5.843485432E-2
4.629984000E0,-1.490877718E-1,-4.412279278E-2,9.242391214E-3,1.557543140E-1
4.640131000E0,-2.492696643E-1,-5.145317689E-2,9.109833091E-2,2.703362736E-1
4.649891000E0,-3.396777213E-1,-5.389663577E-2,1.662347615E-1,3.819944994E-1
4.659991000E0,-4.532986581E-1,-8.932682127E-2,2.028866857E-1,5.046007944E-1
4.669904000E0,-6.029606462E-1,-9.726806730E-2,2.163257152E-1,6.479347442E-1
4.679923000E0,-7.416270375E-1,-1.033767238E-1,2.218234986E-1,7.809629148E-1
4.689864000E0,-8.576914072E-1,-1.039875895E-1,1.912802458E-1,8.848932711E-1
4.699965000E0,-9.719232321E-1,-7.466605306E-2,1.356915087E-1,9.841859449E-1
4.710296000E0,-1.069661617E0,4.746425431E-3,8.621140569E-2,1.073140676E0
4.719977000E0,-1.139300346E0,1.189782247E-1,3.795305640E-2,1.146124571E0
4.729953000E0,-1.221156240E0,2.686402202E-1,-9.083567187E-3,1.250388996E0
4.739946000E0,-1.365320444E0,4.616736174E-1,-6.711576879E-2,1.442826036E0
4.749951000E0,-1.464891434E0,5.496382117E-1,-1.037676856E-1,1.568048727E0
4.759942000E0,-1.560186505E0,5.838466883E-1,-1.220936403E-1,1.670319054E0
4.769876000E0,-1.694576859E0,5.649098754E-1,-1.245371029E-1,1.790593027E0
4.779920000E0,-1.891886234E0,4.671714306E-1,-1.434739232E-1,1.953987573E0
4.789927000E0,-2.100802183E0,4.977146685E-1,-1.813475639E-1,2.166558710E0
4.799849000E0,-2.185712576E0,4.940494895E-1,-2.112799585E-1,2.250791768E0
4.809899000E0,-2.291392088E0,5.105428100E-1,-2.687012851E-1,2.362907540E0
4.819852000E0,-2.394628286E0,4.909951687E-1,-3.267334998E-1,2.466186462E0
4.829921000E0,-2.504584074E0,4.286869168E-1,-3.725483716E-1,2.568171752E0
4.839840000E0,-2.582774878E0,4.140261412E-1,-3.792679012E-1,2.643101938E0
4.850214000E0,-2.585829258E0,4.207456708E-1,-3.487246335E-1,2.642943197E0
4.859936000E0,-2.557729483E0,4.812213182E-1,-2.864163816E-1,2.618317858E0
4.869861000E0,-2.539403439E0,5.844575167E-1,-2.051713020E-1,2.613858389E0
4.879981000E0,-2.576055288E0,6.046161056E-1,-1.098763347E-1,2.648338025E0
4.889890000E0,-2.680513382E0,5.105428100E-1,-1.702481508E-2,2.728753524E0
4.899984000E0,-2.797799349E0,3.468309641E-1,6.910718232E-2,2.820061829E0
4.909980000E0,-2.874768496E0,2.839118540E-1,1.088134274E-1,2.890802692E0
4.919832000E0,-2.926081181E0,3.834828734E-1,8.010275662E-2,2.952190143E0
4.930074000E0,-3.003050089E0,4.824430346E-1,3.062267415E-2,3.041709859E0
4.940621000E0,-3.065969229E0,6.119464636E-1,3.133738413E-3,3.126444563E0
4.949900000E0,-3.119725466E0,7.359521389E-1,1.596190967E-2,3.205396592E0
4.959971000E0,-3.188753128E0,7.854322195E-1,4.528343678E-2,3.284372219E0
4.970240000E0,-3.260835409E0,7.536672354E-1,-8.472701535E-3,3.346809474E0
4.980001000E0,-3.253504992E0,8.813380599E-1,-8.055479825E-2,3.371726647E0
4.989861000E0,-3.181422710E0,1.042606473E0,-1.422521919E-1,3.350927395E0
4.999918000E0,-3.125223160E0,1.011452317E0,-1.972300559E-1,3.290737802E0
5.009881000E0,-3.095290899E0,9.583070874E-1,-2.393797636E-1,3.249073852E0
5.020569000E0,-3.153322935E0,8.013147116E-1,-3.120727241E-1,3.268476738E0
5.030053000E0,-3.188753128E0,7.194587588E-1,-2.888598442E-1,3.281647060E0
5.040420000E0,-3.230902910E0,6.003400683E-1,-2.595383227E-1,3.296437767E0
5.049986000E0,-3.287102461E0,4.518997967E-1,-2.467101365E-1,3.327179272E0
5.059933000E0,-3.363460779E0,3.804285526E-1,-2.992445529E-1,3.398108533E0
5.069900000E0,-3.415384293E0,3.853154778E-1,-3.872091472E-1,3.458792970E0
5.080096000E0,-3.425158024E0,3.883697987E-1,-4.525717199E-1,3.476688043E0
5.089956000E0,-3.379954100E0,3.706547022E-1,-4.641781747E-1,3.431754071E0
5.099952000E0,-3.336582661E0,3.969219029E-1,-4.373000860E-1,3.388445398E0
5.109935000E0,-3.364682436E0,4.995472729E-1,-4.818932712E-1,3.435528562E0
5.119870000E0,-3.410497189E0,6.412680149E-1,-5.478667021E-1,3.513242614E0
5.130069000E0,-3.415995121E0,7.793235779E-1,-5.613057613E-1,3.548440793E0
5.139952000E0,-3.386673450E0,8.404100537E-1,-5.368711352E-1,3.530449934E0
5.149905000E0,-3.340247869E0,7.634410858E-1,-5.148800015E-1,3.464852022E0
5.159949000E0,-3.303595781E0,5.618555546E-1,-5.374820232E-1,3.393864122E0
5.169895000E0,-3.275496006E0,3.413331807E-1,-6.034554243E-1,3.348065244E0
5.179977000E0,-3.213798761E0,1.935037822E-1,-6.761484146E-1,3.289851497E0
5.190556000E0,-3.103842974E0,8.293718100E-2,-7.708325386E-1,3.199203430E0
5.199922000E0,-2.938298464E0,-3.740327433E-2,-8.575754166E-1,3.061116212E0
5.209978000E0,-2.702504396E0,-1.553002745E-1,-8.606297374E-1,2.840480898E0
5.219880000E0,-2.414175987E0,-2.182193846E-1,-7.763302922E-1,2.545300399E0
5.229899000E0,-2.119739056E0,-2.249388993E-1,-6.651528478E-1,2.233006826E0
5.240071000E0,-1.519258499E0,-3.312721848E-2,-5.051061511E-1,1.601366924E0
5.249961000E0,-1.155793667E0,7.189886179E-3,-4.250828028E-1,1.231505617E0
5.259959000E0,-7.801115513E-1,-5.389663577E-2,-3.389507830E-1,8.522713847E-1
5.269992000E0,-4.630725086E-1,-1.296439320E-1,-2.986336946E-1,5.660616405E-1
5.279929000E0,-2.150612175E-1,-2.212737203E-1,-3.065749407E-1,4.349730806E-1
5.289991000E0,-3.607770056E-2,-3.794878125E-1,-3.255117536E-1,5.012688919E-1
5.300121000E0,7.509976625E-2,-5.529735684E-1,-3.236791492E-1,6.451262930E-1
5.309982000E0,1.471818686E-1,-6.727031469E-1,-2.845837772E-1,7.451039878E-1
5.320442000E0,1.734490693E-1,-7.264592648E-1,-2.308276445E-1,7.817346381E-1
5.329925000E0,1.636752337E-1,-6.794226766E-1,-1.978409290E-1,7.263234739E-1
5.340426000E0,1.337428391E-1,-5.670234561E-1,-1.837910265E-1,6.108861499E-1
5.350053000E0,1.038104370E-1,-4.454612732E-1,-1.459173709E-1,4.801085626E-1
5.359952000E0,9.464745969E-2,-3.617727160E-1,-7.627874613E-2,3.816491672E-1
5.369951000E0,8.853880316E-2,-3.110709190E-1,-6.640106440E-3,3.234939371E-1
5.379884000E0,6.960198283E-2,-2.505952418E-1,4.039651901E-2,2.632000949E-1
5.389975000E0,3.905872256E-2,-1.675175726E-1,5.872247368E-2,1.817582182E-1
5.400411000E0,-4.312708974E-3,-9.848979861E-2,5.383554846E-2,1.123258927E-1
5.409957000E0,-4.951673746E-2,-8.260730654E-2,2.817921154E-2,1.003491024E-1
5.420097000E0,-7.822740823E-2,-1.119288355E-1,1.229671575E-2,1.371087190E-1
5.429896000E0,-8.372519165E-2,-1.430829614E-1,8.631525561E-3,1.660034482E-1
5.439975000E0,-7.761654258E-2,-1.388069093E-1,1.301141456E-3,1.590389220E-1
5.450032000E0,-6.234490499E-2,-1.339199841E-1,-2.435519919E-2,1.497151464E-1
5.459986000E0,-5.257106200E-2,-1.534676701E-1,-7.627874613E-2,1.792609534E-1
5.470075000E0,2.623055317E-2,-7.588778436E-2,-7.017008960E-2,1.066341372E-1
5.480001000E0,3.722612932E-2,-1.480126288E-2,-3.779423237E-2,5.507509498E-2
5.490005000E0,2.317622863E-2,-5.027418025E-3,-2.069000714E-2,3.147203363E-2
5.500512000E0,1.185078290E-3,-1.663385704E-2,-1.946827583E-2,2.563402767E-2
5.510492000E0,-1.897347346E-2,-3.129462153E-2,-2.191173658E-2,4.265524858E-2
5.519992000E0,-4.157548770E-2,-5.878356099E-2,-2.374433354E-2,7.581438911E-2
5.530003000E0,-5.990144610E-2,-1.100962386E-1,-2.252260223E-2,1.273445429E-1
5.539998000E0,-7.211875170E-2,-1.711827666E-1,-1.091616321E-2,1.860747606E-1
5.549973000E0,-8.311432600E-2,-2.487626374E-1,8.020659909E-3,2.624026904E-1
5.559972000E0,-1.026620194E-1,-3.581075370E-1,2.390315570E-2,3.732986193E-1
5.569973000E0,-1.148793250E-1,-4.582894444E-1,3.917478770E-2,4.740897997E-1
5.579898000E0,-1.057163402E-1,-5.352584720E-1,6.666371971E-2,5.496559178E-1
5.590013000E0,-8.128173649E-2,-5.700777769E-1,1.039265022E-1,5.851462298E-1
5.600093000E0,-5.012760311E-2,-5.474757552E-1,1.094242856E-1,5.605498670E-1
5.609981000E0,-1.042136177E-2,-5.810733438E-1,1.558500528E-1,6.017009844E-1
5.619864000E0,1.767843962E-2,-7.154636979E-1,2.065518647E-1,7.448922762E-1
5.629879000E0,5.677381530E-2,-7.600568533E-1,1.833389848E-1,7.839150909E-1
5.639974000E0,1.349645704E-1,-6.867530346E-1,1.295828521E-1,7.117842941E-1
5.649908000E0,2.217074335E-1,-6.201687455E-1,8.987659961E-2,6.647114127E-1
5.660323000E0,2.693549097E-1,-5.939015150E-1,6.605285406E-2,6.554647637E-1
5.669928000E0,2.699657977E-1,-5.767973065E-1,4.589430243E-2,6.385005495E-1
5.679902000E0,2.382007837E-1,-5.731320977E-1,2.940094285E-2,6.213569266E-1
5.689996000E0,1.881098449E-1,-6.384946704E-1,4.772689939E-2,6.673369575E-1
5.699951000E0,8.914966881E-2,-9.579771757E-1,8.132448792E-2,9.655473085E-1
5.709970000E0,6.043900922E-2,-1.189495087E0,1.124786213E-1,1.196328916E0
5.719984000E0,3.111747652E-2,-1.472325683E0,1.497413963E-1,1.480247850E0
5.729957000E0,-1.164309215E-2,-1.774093151E0,1.918911040E-1,1.784478710E0
5.739946000E0,-8.800125122E-2,-2.012941599E0,2.224343717E-1,2.027105116E0
5.750043000E0,-1.869614273E-1,-2.177264452E0,2.499232888E-1,2.199521930E0
5.759939000E0,-2.816455364E-1,-2.306156874E0,2.786339819E-1,2.339940305E0
5.769892000E0,-3.616688848E-1,-2.385569334E0,3.042902946E-1,2.431941203E0
5.779919000E0,-4.111489654E-1,-2.433216810E0,3.238379955E-1,2.488866924E0
5.790030000E0,-4.093163610E-1,-2.513240337E0,3.262814581E-1,2.567172855E0
5.799904000E0,-3.916012645E-1,-2.677562952E0,3.116206825E-1,2.723931417E0
5.809986000E0,-3.958773315E-1,-2.856546402E0,3.006251156E-1,2.899474378E0
5.820158000E0,-4.129815698E-1,-3.046525478E0,2.975707948E-1,3.088756974E0
5.829994000E0,-4.490226209E-1,-3.182137728E0,3.018468618E-1,3.227806277E0
5.840145000E0,-4.893397093E-1,-3.287817478E0,3.195619285E-1,3.339358763E0
5.850063000E0,-5.266024470E-1,-3.396551371E0,3.458291590E-1,3.454485368E0
5.859928000E0,-5.663087368E-1,-3.541326523E0,3.714854717E-1,3.605509753E0
5.869952000E0,-5.840237737E-1,-3.695264578E0,4.008070230E-1,3.762540410E0
5.879898000E0,-5.669195652E-1,-3.819270134E0,4.203546941E-1,3.883931026E0
5.889881000E0,-5.223264098E-1,-3.954271317E0,4.020287395E-1,4.008829459E0
5.899944000E0,-4.502443373E-1,-4.091104984E0,3.611007631E-1,4.131616356E0
5.909912000E0,-3.751079142E-1,-4.154634953E0,3.336118460E-1,4.184852972E0
5.919880000E0,-3.299039006E-1,-4.138141632E0,3.714854717E-1,4.167859667E0
5.929857000E0,-3.463972509E-1,-4.082552910E0,4.380697906E-1,4.120574530E0
5.940091000E0,-3.848817647E-1,-4.120426655E0,5.132062435E-1,4.170063601E0
5.950228000E0,-4.251988530E-1,-4.179680347E0,5.620754361E-1,4.238685016E0
5.959936000E0,-4.520769417E-1,-4.305518627E0,5.669623613E-1,4.366155120E0
5.969863000E0,-4.465791583E-1,-4.433800220E0,5.822340250E-1,4.494108788E0
5.979881000E0,-4.160358906E-1,-4.508326054E0,6.256054044E-1,4.570500168E0
5.989868000E0,-3.793839812E-1,-4.604842663E0,6.475965977E-1,4.665607089E0
6.000151000E0,-3.164648414E-1,-4.708078861E0,6.341575384E-1,4.761125113E0
6.009911000E0,-2.572109103E-1,-4.717852592E0,6.463748217E-1,4.768866841E0
6.019817000E0,-2.394958287E-1,-4.601788044E0,6.989092827E-1,4.660717288E0
6.029875000E0,-2.883650362E-1,-4.557806015E0,7.642718554E-1,4.630427792E0
6.039898000E0,-3.873252273E-1,-4.609729290E0,8.400191069E-1,4.701622811E0
6.049820000E0,-5.046113133E-1,-4.704413414E0,9.212642312E-1,4.820255795E0
6.059896000E0,-5.699738860E-1,-4.805817127E0,1.021446109E0,4.946119756E0
6.069856000E0,-4.288640618E-1,-4.968307495E0,1.105745554E0,5.107903384E0
6.079942000E0,-2.498805523E-1,-5.001904964E0,1.149727821E0,5.138420733E0
6.089895000E0,-1.042136177E-2,-4.876066685E0,1.146673441E0,5.009091225E0
6.099970000E0,1.795577258E-1,-4.635385990E0,1.070926189E0,4.760874621E0
6.109845000E0,3.102828860E-1,-4.353776932E0,9.597487450E-1,4.469090142E0
6.119888000E0,3.945823014E-1,-4.141806602E0,8.681189418E-1,4.250163247E0
6.129909000E0,4.281798899E-1,-4.031239986E0,7.618283629E-1,4.124877732E0
